objid,u,g,r,i,z,ra,dec,flags_r,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237660562428265170,17.6006,15.73755,14.91044,14.45914,14.12648,114.404371705233,19.6720160222263,6755674587562000,30,0.166999995708466,0.0329999998211861,0,0.0329999998211861,0,0.767000019550323
1237660562428265171,18.47139,16.74159,15.93305,15.54156,15.27524,114.407095440761,19.6705142708761,2310346883987439632,42,0.35699999332428,0,0,0.0710000023245811,0.0240000002086163,0.547999978065491
1237660562428723776,18.8189,17.59311,17.07255,16.71553,16.52932,115.202192770219,20.4601631035533,6755674587430928,29,0.379000008106232,0.103000000119209,0.172000005841255,0.310000002384186,0.034000001847744,0
1237660562430427411,18.01959,15.99884,14.99368,14.52715,14.15949,118.105549537348,23.1253334794474,6755674587562000,56,0.96399998664856,0,0.0179999992251396,0,0.0179999992251396,0
1237660562965135761,18.88557,17.50552,16.75334,16.32314,16.02611,114.033144298791,20.1025200900687,6755674587430928,27,0.629999995231628,0.0740000009536743,0,0.111000001430511,0.185000002384186,0
1237660562965135873,18.8706,17.61134,16.89029,16.48604,16.2793,113.965554502396,20.0056397140261,6755674587562000,46,0.717000007629395,0.0649999976158142,0,0.108999997377396,0.108999997377396,0
1237660562965332338,18.02983,16.77563,16.15309,15.837,15.62395,114.389196638128,20.3915102622336,4503874773876752,56,0.35699999332428,0,0.0179999992251396,0.428999990224838,0.160999998450279,0.0359999984502792
1237660562965594365,18.8632,16.92084,15.9369,15.48469,15.16,114.828939696422,20.8320667192723,6755674587562000,26,0.962000012397766,0,0,0.0379999987781048,0,0
1237660562967232863,17.7058,15.69594,14.74196,14.29291,13.94462,117.832705972208,23.2440037394167,6755674587566096,35,0.943000018596649,0.028999999165535,0,0,0,0.028999999165535
1237660562967298721,18.65187,16.59939,15.65173,15.19,14.83069,117.99935005713,23.432729298396,6755674587430928,31,0.870999991893768,0,0.0320000015199184,0,0.0649999976158142,0.0320000015199184
1237660562967363921,16.83651,14.71547,13.74061,13.27602,12.93736,118.028860436041,23.4830205259489,6755674587566096,57,0.842000007629395,0,0,0.0179999992251396,0.0529999993741512,0.0879999995231628
1237660583367934041,17.34601,15.96179,15.27997,14.84748,14.51894,146.319206288766,7.40527723061517,6755674587566096,54,0.0189999993890524,0,0.703999996185303,0.0189999993890524,0,0.25900000333786
1237660583369048311,18.72473,17.61365,17.271,17.012,16.87768,148.905851032548,7.52451365339038,4503874773745664,62,0.0160000007599592,0,0.902999997138977,0.0160000007599592,0.0160000007599592,0.0480000004172325
1237660583370162409,18.9939,17.38046,16.61127,16.14256,15.77402,151.488583938396,7.7980619593419,4503874773745664,42,0.0949999988079071,0,0,0.904999971389771,0,0
1237660583905460292,15.08332,14.56654,14.37746,14.36712,14.43605,147.81992927001,7.8300065420089,4503874773880848,61,0.0659999996423721,0.0160000007599592,0,0.0659999996423721,0.851999998092651,0
1237660583905460296,16.85237,15.02983,14.49153,14.12657,14.35769,147.82174353818,7.82587621464667,15762873842307088,30,0.232999995350838,0.0329999998211861,0.0329999998211861,0.166999995708466,0.300000011920929,0.232999995350838
1237660583905460449,18.15628,16.19895,15.23853,14.79518,14.42464,147.744720419923,7.93865718921428,6755674587562000,29,0.861999988555908,0,0,0.103000000119209,0.034000001847744,0
1237660583905656945,17.62148,15.56554,14.6512,14.19794,13.86843,148.28671830182,7.86616679536721,6755674604343312,42,0.0240000002086163,0,0.570999979972839,0,0,0.405000001192093
1237660583906115732,18.06867,17.31746,17.15311,17.02408,16.98442,149.262089519232,8.06547257655772,6755674587432208,22,0,0,0.090999998152256,0.363999992609024,0.317999988794327,0.226999998092651
1237660583906181167,16.7905,14.92661,14.0918,13.69073,13.42673,149.374336002943,8.12453678845194,6755674587566096,28,0.85699999332428,0.0359999984502792,0,0.10700000077486,0,0
1237660583908737061,16.40241,15.18286,14.62047,14.28085,13.98825,155.274742577071,8.529703486404,6755674587566096,39,0,0.0260000005364418,0.846000015735626,0.128000006079674,0,0
1237660583908868175,18.80645,16.87404,16.02296,15.58967,15.28709,155.560771414322,8.5506205744366,6755674587430928,51,0.842999994754791,0.0199999995529652,0,0.0590000003576279,0.0590000003576279,0.0199999995529652
1237660583909523544,18.6258,16.9523,16.11884,15.69701,15.37796,157.073289590707,8.78343218334861,4503874798911488,30,0.767000019550323,0.0329999998211861,0.0329999998211861,0.133000001311302,0.0329999998211861,0
1237660583909589069,17.72447,15.93703,15.11492,14.70853,14.39268,157.197452315,8.84356948699566,6755674587562000,32,0.187999993562698,0.218999996781349,0.312000006437302,0.218999996781349,0.0309999994933605,0.0309999994933605
1237660583909720087,18.67797,16.83908,15.98059,15.55951,15.24792,157.508289066128,8.86506343901622,4503874773880848,70,0.71399998664856,0.0570000000298023,0,0.0710000023245811,0.0140000004321337,0.14300000667572
1237660584441872606,18.50808,16.79413,15.85044,15.42445,15.07211,146.748641295078,8.2388845019959,6755674587562000,30,0.0670000016689301,0,0.933000028133392,0,0,0
1237660584442855544,16.40175,15.24455,14.82183,14.60738,14.60127,148.873730803901,8.39062486480308,6755674587566096,33,0.0299999993294477,0.090999998152256,0,0.333000004291534,0.333000004291534,0.211999997496605
1237660584444624983,18.33487,16.94829,16.22894,15.82091,15.52382,152.966776896728,8.77459938524195,6755674587430928,27,0.148000001907349,0,0.74099999666214,0.111000001430511,0,0
1237660584444690551,18.81176,16.99483,16.05512,15.60626,15.24553,153.159823993066,8.7433766034785,6755674587566096,34,0.118000000715256,0.528999984264374,0.0879999995231628,0.234999999403954,0.028999999165535,0
1237660584445149283,18.48969,17.2296,16.65598,16.31159,16.05373,154.172725233445,8.86621459595139,6755674587430928,30,0,1,0,0,0,0
1237660584979202366,18.08811,16.6957,16.20733,15.91213,15.98228,147.676655670875,8.73144024674111,6755674587566096,32,0.156000003218651,0,0.25,0.156000003218651,0.375,0.061999998986721
1237660584981627067,18.67936,17.39613,16.73939,16.29346,16.01056,153.27033199553,9.17760181159314,6755674587566096,61,0.115000002086163,0.0160000007599592,0.541000008583069,0.294999986886978,0.0160000007599592,0.0160000007599592
1237660584982544394,18.44838,16.80323,15.98264,15.51423,15.19687,155.325436645254,9.41247287126334,4503874773880848,58,0.172000005841255,0.25900000333786,0.034000001847744,0.25900000333786,0,0.275999993085861
1237660585515024703,18.34399,17.23998,16.7196,16.54339,16.37007,145.276715167693,8.92166650363921,6755674587567376,21,0,0,0,0.189999997615814,0.810000002384186,0
1237660585515679769,17.49919,16.38636,15.98456,15.57823,15.41701,146.695084226689,9.0684257851078,6755674587430928,24,0.416999995708466,0,0.0419999994337559,0.291999995708466,0.166999995708466,0.0829999968409538
1237660585515811067,18.81927,17.73308,17.50248,17.29361,17.12994,147.06306173161,9.17863662989532,6826043331608593,66,0,0,0,0.0149999996647239,0.924000024795532,0.0610000006854534
1237660612898455661,17.96657,17.19796,16.97404,16.8953,17.48104,166.580272167155,8.48330903179659,6755674587430928,34,0.028999999165535,0,0.352999985218048,0.146999999880791,0.234999999403954,0.234999999403954
1237660612899700746,17.80008,16.66885,16.03562,15.63892,15.36676,169.401474669682,8.7799996704767,6755674587562000,29,0.551999986171722,0.275999993085861,0,0.137999996542931,0.034000001847744,0
1237660612899700746,17.80008,16.66885,16.03562,15.63892,15.36676,169.401474669682,8.7799996704767,6755674587562000,28,0.179000005125999,0.428999990224838,0,0.28600001335144,0.10700000077486,0
1237660612899700810,18.81598,17.64222,17.27713,17.02343,16.87276,169.425992807143,8.76263608914046,6755674587430928,23,0.216999992728233,0.216999992728233,0,0.522000014781952,0.0430000014603138,0
1237660612900749323,15.22611,14.66919,14.38719,14.45681,14.33268,171.79557569251,8.73103752759682,6755674587566096,34,0.352999985218048,0,0,0.175999999046326,0.146999999880791,0.324000000953674
1237660612903043155,17.40097,16.00546,15.29018,14.8639,14.57318,177.148180990354,8.98485807075147,6755674587430928,27,0.296000003814697,0.0740000009536743,0.555999994277954,0.0740000009536743,0,0
1237660612905730252,18.91517,17.58712,16.9849,16.72039,16.59008,183.42261513249,9.0111892926351,4503874840854600,33,0.455000013113022,0.0299999993294477,0.151999995112419,0.273000001907349,0.090999998152256,0
1237660613435523251,18.31276,16.20887,15.20036,14.74886,14.4076,166.9721539829,8.94226314020535,6755674587566096,35,0.828999996185303,0.028999999165535,0,0,0,0.14300000667572
1237660613435850901,18.38798,16.28956,15.36471,14.92751,14.65122,167.73846965513,8.99876812517947,6755674587562000,68,0.971000015735626,0,0,0.028999999165535,0,0
1237660613436047394,14.60026,13.36901,12.61865,12.27536,11.95147,168.165872342804,9.05583657196143,6755674587566096,57,0.158000007271767,0,0.386000007390976,0.351000010967255,0.0529999993741512,0.0529999993741512
1237660613436112993,18.76105,17.01588,16.15002,15.7204,15.41478,168.286469901645,8.97165039848787,6755674587562000,24,0.5,0,0.166999995708466,0.208000004291534,0.125,0
1237660613439979645,18.11819,16.13297,15.16787,14.73546,14.41911,177.329491502761,9.42861986027062,6755674587566096,68,0.794000029563904,0,0,0.0149999996647239,0.028999999165535,0.162000000476837
1237660613440700498,18.50129,17.24601,16.52124,16.10501,15.8115,178.894685212603,9.50169007185017,4503874790523392,27,0.851999998092651,0,0,0.0740000009536743,0.0740000009536743,0
1237660613972656267,18.79622,17.49211,17.10663,16.97431,16.89595,167.524221372818,9.45740504976347,6755674587566096,34,0,0.824000000953674,0,0.146999999880791,0,0.028999999165535
1237660613973639260,16.82351,16.43061,16.33421,16.42472,16.52389,169.867083725222,9.59563517175546,6755674587566096,25,0.119999997317791,0,0.0399999991059303,0.479999989271164,0.239999994635582,0.119999997317791
1237660613977637052,18.67348,17.26482,16.60623,16.22375,15.97887,179.042634255343,9.86233512180572,6755674587430928,24,0.416999995708466,0.0829999968409538,0.0419999994337559,0.375,0,0.0829999968409538
1237660613977768061,18.51388,16.60351,15.64243,15.19933,14.86478,179.382836404444,9.79598503459775,6755674587430928,35,0.71399998664856,0,0,0.0570000000298023,0.0570000000298023,0.171000003814697
1237660614512869581,18.96784,17.50471,16.73266,16.29758,15.96782,175.333278063926,10.1015322597562,4503874773745664,58,0.361999988555908,0,0.103000000119209,0.5,0.034000001847744,0
1237660614513000572,15.32562,13.46905,12.64625,12.24019,11.96337,175.598883194709,10.2641466736337,6755674587566096,32,0,0.968999981880188,0.0309999994933605,0,0,0
1237660614513131658,16.57126,15.15829,14.43242,14.08348,13.7797,175.924031369748,10.2455190045629,6755674587430928,37,0.0540000014007092,0,0.135000005364418,0.0270000007003546,0.783999979496002,0
1237660615045873779,18.98489,17.26541,16.49417,16.14849,15.90243,166.296390485036,10.2891692340281,6755674587566096,43,0.814000010490417,0,0,0.0700000002980232,0.0700000002980232,0.0469999983906746
1237660615048167594,18.30317,17.11355,16.49025,16.06475,15.84332,171.650754845678,10.4522746455519,4503874798911488,34,0.587999999523163,0.0590000003576279,0,0.324000000953674,0.028999999165535,0
1237660615048167621,18.66202,17.16959,16.32028,15.87445,15.5588,171.711516474695,10.4188410776701,4503874798977536,24,0.666999995708466,0.0419999994337559,0,0.166999995708466,0.125,0
1237660615049609335,18.4989,16.53971,15.61135,15.16875,14.85766,174.973355952208,10.6401375866589,6755674587430928,54,0,0.944000005722046,0.0560000017285347,0,0,0
1237660615049609363,17.96017,15.95718,14.97871,14.53614,14.20184,174.985401816298,10.6816115526297,6755674587430928,36,0.888999998569489,0,0,0.0280000008642673,0,0.0829999968409538
1237660615050788911,17.18453,16.49686,16.32188,16.27697,16.2253,177.795172756995,10.6336322855699,4503874773745680,30,0.133000001311302,0,0.0329999998211861,0.232999995350838,0.5,0.100000001490116
1237660615051640873,17.82278,16.45986,15.83058,15.53132,15.35952,179.691678151471,10.6143387311801,4503599895838720,21,0.189999997615814,0.0949999988079071,0,0.570999979972839,0.14300000667572,0
1237660615051837558,17.18732,15.27765,14.46282,14.04453,13.74936,180.159795222742,10.7074862149913,6755674587566096,63,0.619000017642975,0,0,0,0.0160000007599592,0.365000009536743
1237660615051903086,18.38037,17.04889,16.43504,16.06968,15.84379,180.309134051525,10.6591589330227,6755674587566096,34,0,0.028999999165535,0.705999970436096,0.0879999995231628,0.028999999165535,0.146999999880791
1237660615052099666,18.98025,17.93248,17.39795,17.02232,16.88155,180.704949171188,10.6815829731477,6755674587430928,25,0.319999992847443,0.0799999982118607,0.0399999991059303,0.519999980926514,0.0399999991059303,0
1237660669281173695,18.33542,17.39357,17.09887,16.88903,16.76563,155.473060660444,10.0915188298434,4503874773876736,29,0.586000025272369,0,0,0.24099999666214,0.137999996542931,0.034000001847744
1237660669281370304,18.91056,17.48082,16.63857,16.21746,15.92507,155.891406019644,10.1927793081457,6755674587562000,31,0.418999999761581,0.0320000015199184,0.386999994516373,0.160999998450279,0,0
1237660669281632339,18.10389,16.17047,15.22728,14.7611,14.37791,156.443121056174,10.3344254133118,6755674587562000,32,0.531000018119812,0.0939999967813492,0,0.375,0,0
1237660669282746535,18.95209,17.04834,16.06509,15.63278,15.27186,159.078150643688,10.6131229076466,6755674587562000,47,0.893999993801117,0.0209999997168779,0,0.0430000014603138,0.0430000014603138,0
1237660669283008633,18.34156,16.2996,15.23404,14.77467,14.40738,159.611470487982,10.5024951089365,6755674587566096,33,0.939000010490417,0,0,0.0299999993294477,0.0299999993294477,0
1237660669284647031,18.70057,17.36892,16.70498,16.34051,16.10896,163.475196887121,10.9173534239857,6755674587430928,27,0.703999996185303,0,0.0740000009536743,0.148000001907349,0.0370000004768372,0.0370000004768372
1237660669802381952,18.7344,17.55493,16.92283,16.55905,16.32829,119.694159641333,4.97261265171403,4503874773745664,27,0.592999994754791,0,0,0.333000004291534,0.0740000009536743,0
1237660669802709295,16.67085,15.15472,14.34867,13.95166,13.65378,120.411138547347,5.18947457944941,6755674588614672,46,0.370000004768372,0,0.261000007390976,0.195999994874001,0.0869999974966049,0.0869999974966049
1237660669802709665,18.28233,16.33537,15.41121,14.96561,14.60582,120.389244238575,5.19672316133012,6755674587430928,32,0.968999981880188,0,0,0.0309999994933605,0,0
1237660669803037252,18.47121,17.43803,17.12601,16.99586,17.19311,121.154639374106,5.35884637436757,6755674587566096,41,0.171000003814697,0.0240000002086163,0,0.293000012636185,0.488000005483627,0.0240000002086163
1237660669803102815,18.63645,17.35595,16.76139,16.42956,16.20147,121.29668267054,5.3537689912935,4503874840854600,30,0.666999995708466,0,0,0.300000011920929,0.0329999998211861,0
1237660669803299276,18.32832,16.81727,16.05102,15.64974,15.30868,121.639927828521,5.43368101694491,4503874857763400,28,0.179000005125999,0.0359999984502792,0.0710000023245811,0.64300000667572,0.0710000023245811,0
1237660669804806201,18.75015,16.7176,15.80785,15.37958,15.05784,125.081632934286,5.96968206153798,6755674587566096,29,0.24099999666214,0,0.483000010251999,0.0689999982714653,0.034000001847744,0.172000005841255
1237660669807624433,17.85646,16.96394,16.64056,16.51104,16.3477,131.551905104426,7.26705246241847,6755674587430928,32,0.625,0.0939999967813492,0,0.156000003218651,0.125,0
1237660669809721438,18.7,16.94073,16.04592,15.57636,15.17625,136.306060606257,7.93942452616013,4503874773880848,34,0.028999999165535,0.559000015258789,0,0.0590000003576279,0.0879999995231628,0.264999985694885
1237660669812474018,18.88446,16.85282,15.89943,15.45963,15.12915,142.591034671999,8.90389394730502,6755674587566096,60,0.949999988079071,0,0,0.017000000923872,0.0329999998211861,0
1237660669812867230,18.16638,17.33691,17.21625,17.05735,17.0133,143.473178489005,9.20469085620903,6755674587430928,33,0.273000001907349,0.0299999993294477,0.211999997496605,0.241999998688698,0.181999996304512,0.0610000006854534
1237661211506835629,18.96991,17.42836,16.67432,16.2851,16.05808,214.60818687022,46.1340075206936,6755674587562000,59,0.202999994158745,0.0509999990463257,0.372999995946884,0.372999995946884,0,0
1237661211507294399,18.50149,16.71989,15.92765,15.55858,15.24572,215.909843176671,45.7458006056962,4503874798911488,36,0.888999998569489,0.0829999968409538,0,0,0.0280000008642673,0
1237661211507687542,18.24557,17.0196,16.54843,16.3021,16.11627,217.144377447056,45.4320148471092,6755674587430928,22,0.0450000017881393,0,0,0.954999983310699,0,0
1237661212045213795,17.76717,15.78243,14.82405,14.39219,14.09816,219.1702934596,45.1006464622823,6755674587562000,25,0.0399999991059303,0,0.920000016689301,0,0,0.0399999991059303
1237661212048097525,18.80827,17.61231,17.10646,16.70217,16.5506,227.386153217933,42.0300159486531,2312669052545302545,25,0,0,0.119999997317791,0.119999997317791,0.119999997317791,0.639999985694885
1237661212048097525,18.80827,17.61231,17.10646,16.70217,16.5506,227.386153217933,42.0300159486531,2312669052545302545,61,0.0820000022649765,0,0.0160000007599592,0.0160000007599592,0.802999973297119,0.0820000022649765
1237661212580970660,17.82914,17.03986,16.68358,16.53364,16.48047,216.207876144901,46.5280008900557,6755674587566096,70,0.314000010490417,0.0710000023245811,0.0860000029206276,0.229000002145767,0.256999999284744,0.0430000014603138
1237661212582543609,18.96555,17.38754,16.94604,16.7021,16.55199,220.793183800066,44.9962180264664,6755674587566096,41,0.244000002741814,0.26800000667572,0.0729999989271164,0.219999998807907,0.145999997854233,0.0489999987185001
1237661212582543609,18.96555,17.38754,16.94604,16.7021,16.55199,220.793183800066,44.9962180264664,6755674587566096,28,0.0710000023245811,0,0,0.0359999984502792,0.89300000667572,0
1237661212583919856,18.79106,16.97509,16.22777,15.84722,15.53998,224.778291275518,43.467261410752,6755674587430928,30,0.800000011920929,0,0.0670000016689301,0.133000001311302,0,0
1237661351631388829,17.88247,15.96808,15.11396,14.70753,14.40358,176.230516143677,56.0395749578488,6755674587566096,38,0.395000010728836,0.263000011444092,0.0529999993741512,0.289000004529953,0,0
1237661351632371803,18.82917,16.88674,15.99143,15.55959,15.23218,180.024143349714,56.1963691521472,6755674587430928,69,0.88400000333786,0,0.0140000004321337,0.028999999165535,0.028999999165535,0.0430000014603138
1237661351632371818,17.84034,15.85639,14.92648,14.5207,14.1758,180.057887570009,56.2506137924225,6755674587566096,58,0.707000017166138,0,0,0.017000000923872,0,0.275999993085861
1237661351632371819,18.95162,17.01601,16.11815,15.71349,15.40576,180.066378908129,56.2632072660322,4503874773880848,55,0.836000025272369,0.0549999997019768,0.0359999984502792,0,0.0549999997019768,0.0179999992251396
1237661351632371864,18.56357,16.60968,15.68406,15.25094,14.90665,180.087793573247,56.2891934237386,4503874773881360,27,0.518999993801117,0,0,0.0370000004768372,0.25900000333786,0.185000002384186
1237661351632371865,18.30359,16.12854,15.19376,14.76858,14.43336,180.08351467283,56.2861452490774,6755674587566096,30,0.532999992370605,0,0,0,0.300000011920929,0.166999995708466
1237661351632502793,16.1604,15.07954,14.57449,14.33538,14.12528,180.546982990139,56.3654025918522,6755674587430928,56,0.195999994874001,0.160999998450279,0.0359999984502792,0.25,0.303999990224838,0.0540000014007092
1237661351632764977,18.21291,16.34897,15.43741,15.00947,14.68403,181.614502242904,56.3187723274978,6755674587566096,60,0.850000023841858,0.017000000923872,0.0670000016689301,0.0670000016689301,0,0
1237661352167997459,14.24823,12.91676,12.37849,12.07667,12.14826,174.859258807974,56.2703424283323,4503874790690836,28,0.0359999984502792,0,0.10700000077486,0.0359999984502792,0.820999979972839,0
1237661352168653037,16.79107,15.73495,15.44527,15.3277,15.38528,177.69948836009,56.4517184533929,4503874773878032,51,0.0780000016093254,0.314000010490417,0,0.0780000016093254,0.352999985218048,0.175999999046326
1237661352169373804,18.85967,17.82001,17.47533,17.30208,17.25034,180.51810898457,56.6134868584834,6755674587430928,29,0.586000025272369,0.034000001847744,0.0689999982714653,0.207000002264977,0.103000000119209,0
1237661352169701468,18.89643,17.2807,16.46535,16.05498,15.73879,181.863050955197,56.7434585145017,6755674587566096,25,0.479999989271164,0,0.200000002980232,0.239999994635582,0,0.0799999982118607
1237661352706048172,18.74871,19.4432,16.42296,16.24063,16.70305,179.855899645706,57.0692820737034,6755674587566096,29,0.24099999666214,0.0689999982714653,0.0689999982714653,0.207000002264977,0.275999993085861,0.137999996542931
1237661352706048172,18.74871,19.4432,16.42296,16.24063,16.70305,179.855899645706,57.0692820737034,6755674587566096,28,0.0710000023245811,0,0.0359999984502792,0,0.89300000667572,0
1237661381702058149,18.27784,16.3863,15.54969,15.14273,14.87324,155.0675511773,37.2745285329242,6755674587566096,36,0.916999995708466,0,0,0.0560000017285347,0.0280000008642673,0
1237661381702647997,18.89848,17.69608,17.05552,16.7218,16.51261,156.658026540276,37.7311920483286,4503874933129216,31,0.483999997377396,0.12899999320507,0.0970000028610229,0.225999996066093,0.0649999976158142,0
1237661381704286225,16.0536,14.69006,13.92963,13.52613,13.28121,161.163168576292,38.759554954752,6755674587566096,55,0.0179999992251396,0.200000002980232,0,0.0359999984502792,0.745000004768372,0
1237661381704286225,16.0536,14.69006,13.92963,13.52613,13.28121,161.163168576292,38.759554954752,6755674587566096,26,0,0.808000028133392,0.0379999987781048,0,0.153999999165535,0
1237661382235259095,18.50401,17.45299,17.08959,16.86092,16.74677,145.276517166133,34.4115026629337,6755674587430928,25,0.439999997615814,0.0799999982118607,0.0399999991059303,0.360000014305115,0.0799999982118607,0
1237661382237814805,17.58997,15.62813,14.78641,14.35316,14.04828,151.912496794865,36.6531922315026,6755674587566096,33,1,0,0,0,0,0
1237661382238994561,18.64375,16.8121,15.97276,15.58712,15.3038,155.088155540729,37.6044951702393,6755674587566096,36,0.638999998569489,0,0.138999998569489,0.166999995708466,0.0560000017285347,0
1237661382768656546,18.0342,16.7222,15.9355,15.49635,15.186,136.746441373675,30.9254953602333,4503874773876736,68,0.690999984741211,0.103000000119209,0.0149999996647239,0.146999999880791,0.0439999997615814,0
1237661382769246383,17.94265,17.16525,17.0975,17.1633,17.09696,138.215567574133,31.6809683470997,4503874773745664,31,0.483999997377396,0.0320000015199184,0.0649999976158142,0.225999996066093,0.194000005722046,0
1237661382770426032,18.14512,16.52029,15.80212,15.47564,15.18957,140.845524603523,33.0096629346981,6755674587566096,27,0.25900000333786,0.0370000004768372,0,0.703999996185303,0,0
1237661382772195474,17.27209,15.47511,14.62752,14.14643,13.79262,145.267149111579,34.7329058161616,6755674587566096,74,0,0.0140000004321337,0.796999990940094,0.149000003933907,0.0140000004321337,0.0270000007003546
1237661382772195475,18.59263,17.04371,16.49064,16.23651,16.07404,145.278262536742,34.7324387264481,2310346883987574800,45,0.621999979019165,0,0.0219999998807907,0.200000002980232,0.156000003218651,0
1237661382773243938,17.44953,15.68978,14.90524,14.52531,14.25719,147.921610865065,35.7890349162072,6755674587430928,62,0.967999994754791,0,0,0.0160000007599592,0,0.0160000007599592
1237661382773637347,18.92775,17.63226,17.13878,16.84192,16.6651,148.950920907735,36.1859718426142,6755674587566096,28,0.0710000023245811,0.14300000667572,0,0.78600001335144,0,0
1237661382773702829,17.69958,16.06962,15.3306,14.9177,14.55629,149.223104125906,36.1995916016734,6755674587566096,29,0.517000019550323,0.172000005841255,0.034000001847744,0.275999993085861,0,0
1237661382774751338,17.9246,16.77048,16.22477,15.9035,15.6885,151.83441312923,37.2620487565937,4503874773745664,39,0.231000006198883,0,0.103000000119209,0.615000009536743,0.0260000005364418,0.0260000005364418
1237661382775603209,16.51916,15.92057,16.03605,16.47704,16.47157,154.102151195673,37.9127679452293,6755674587562000,26,0.537999987602234,0,0,0,0.423000007867813,0.0379999987781048
1237661383305724208,18.85763,16.94584,16.05091,15.64191,15.35018,136.982268660013,31.689040061193,6755674587430928,27,0.703999996185303,0,0,0.0740000009536743,0,0.222000002861023
1237661383307231411,18.23253,16.89784,16.36312,16.0685,15.86083,140.591901521945,33.2204622988837,6755674587562000,40,0.699999988079071,0,0.0750000029802322,0.200000002980232,0.025000000372529,0
1237661383310770290,18.05018,16.46877,15.78031,15.41704,15.15164,149.323115567715,36.8332441940096,6755674587430932,20,0,0.25,0,0.100000001490116,0.0500000007450581,0.600000023841858
1237661383310835858,17.87335,16.04021,15.21103,14.79576,14.48583,149.67237274092,36.8033306751606,6755674587562000,31,0.967999994754791,0,0,0,0.0320000015199184,0
1237661383311949882,17.96764,17.04897,16.75678,16.45208,16.32233,152.583792305325,37.8592710960514,6755674587562000,40,0.174999997019768,0,0.025000000372529,0.600000023841858,0.0750000029802322,0.125
1237659133280059542,18.45519,17.35674,16.78267,16.3484,16.14468,209.157980555237,53.2369302863107,6755674587430928,55,0.0179999992251396,0.108999997377396,0,0,0.0179999992251396,0.855000019073486
1237659133280649363,18.3123,16.94626,16.28325,15.92699,15.68543,211.311087401996,52.7472313023897,6755674587566096,34,0.675999999046326,0.028999999165535,0.028999999165535,0.146999999880791,0.118000000715256,0
1237659133281435865,18.64503,17.29129,16.50554,16.11747,15.8579,213.95756934667,52.0541819965165,6755674587562000,23,0.739000022411346,0.0430000014603138,0,0.17399999499321,0.0430000014603138,0
1237659133282156572,17.06098,16.09128,15.94676,16.18693,16.1384,216.353920270683,51.5540222590918,6755674587566096,23,0.216999992728233,0.0430000014603138,0.0430000014603138,0.216999992728233,0.391000002622604,0.0869999974966049
1237659133284581425,18.54969,17.0974,16.41472,16.03652,15.7945,224.012243526506,48.7849938289733,6755674587430928,25,0.239999994635582,0.720000028610229,0,0.0399999991059303,0,0
1237659133284974654,16.15936,15.17302,14.82174,14.61801,14.52825,225.202853435322,48.3607738740257,6755674587562000,61,0.0489999987185001,0.377000004053116,0,0.492000013589859,0,0.0820000022649765
1237659133285040288,15.89922,14.25681,13.49018,13.08381,12.76081,225.385266623607,48.3197102661558,6755674587566096,37,0.0540000014007092,0.0270000007003546,0,0.919000029563904,0,0
1237659133286809753,18.9146,18.06046,17.83683,17.69836,17.76969,230.301905962931,46.1313683718564,4503874840854600,59,0.389999985694885,0.017000000923872,0.034000001847744,0.287999987602234,0.219999998807907,0.0509999990463257
1237659133287923758,17.05602,15.38944,14.64855,14.25582,13.99897,233.228263644299,44.5387264305744,4503874773880848,25,0.239999994635582,0.159999996423721,0.159999996423721,0.360000014305115,0.0799999982118607,0
1237659133290610704,18.33727,17.2036,16.71594,16.48427,16.33479,239.527861113918,40.5003350497884,4503599921139712,52,0.345999985933304,0.0379999987781048,0.0189999993890524,0.326999992132187,0.153999999165535,0.115000002086163
1237659144557297717,18.76143,16.81628,15.90111,15.48748,15.15926,207.261679929724,57.2998352883281,4503874849243208,54,0.611000001430511,0.0189999993890524,0.0370000004768372,0.333000004291534,0,0
1237659144559657062,18.94677,17.68504,17.05222,16.67106,16.43651,216.285886719789,55.1381490107191,4503874773880832,71,0.830999970436096,0.0140000004321337,0.0419999994337559,0.0560000017285347,0.0560000017285347,0
1237659145095413893,18.68021,17.43123,16.82538,16.52877,16.40837,212.425129583436,56.5420472163614,6755674587562000,31,0.386999994516373,0.0320000015199184,0.160999998450279,0.225999996066093,0.194000005722046,0
1237659146168762417,18.04916,16.18134,15.34015,14.9453,14.6296,211.583911249956,57.6187294170541,6755674587566096,25,0.959999978542328,0,0,0.0399999991059303,0,0
1237659146169876520,18.6196,16.53453,15.52302,15.07683,14.74859,215.838908121515,56.681247866312,6755674587562000,28,0.570999979972839,0,0,0,0.0359999984502792,0.39300000667572
1237659146704846884,14.73007,13.74228,13.22113,13.01514,12.77006,208.6916395438,58.6668518111196,6755674587566096,61,0.0329999998211861,0,0.90200001001358,0.0659999996423721,0,0
1237659146706026543,15.3692,14.10779,13.37875,13.04833,12.74042,213.474056489172,57.7713342955784,6755674587566096,32,0.0309999994933605,0,0.061999998986721,0.875,0,0.0309999994933605
1237659146706026543,15.3692,14.10779,13.37875,13.04833,12.74042,213.474056489172,57.7713342955784,6755674587566096,20,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.349999994039536,0.449999988079071,0.0500000007450581
1237659146707009699,18.80343,16.8509,15.84877,15.42013,15.08373,217.140848203913,56.8241090337464,6755674587566096,29,0.792999982833862,0,0.103000000119209,0.034000001847744,0.034000001847744,0.034000001847744
